name,model,year,km_driven,fuel,transmission,owner,mileage,engine,max_power,torque_val,seats,selling_price
ford,figo_petrol_exi,2011,15000,3,1,5,15.6,1196.0,70.0,102.0,5.0,225000
ford,ecosport_1.5_diesel_titanium_plus_bsiv,2019,20000,4,1,5,23.0,1498.0,98.96,205.0,5.0,950000
hyundai,i20_active_1.2,2018,52000,3,1,5,17.19,1197.0,81.86,114.73,5.0,530000
hyundai,i20_magna_1.2,2016,70000,3,1,5,18.6,1197.0,81.83,114.7,5.0,470000
mahindra,bolero_power_plus_plus_ac_bsiv_ps,2017,110000,4,1,5,15.96,2523.0,63.0,180.0,9.0,650000
tata,safari_storme_lx,2014,77500,4,1,4,14.0,2179.0,138.1,320.0,7.0,540000
maruti,swift_vdi_bsiv,2015,100000,4,1,4,25.2,1248.0,74.0,190.0,5.0,459999
renault,kwid_rxl,2019,14700,3,1,5,25.17,799.0,53.3,72.0,5.0,325000
maruti,omni_mpi_std_bsiv,2016,40000,3,1,5,16.8,796.0,34.2,59.0,5.0,240000
mahindra,kuv_100_mfalcon_g80_k2,2017,32000,3,1,4,18.15,1198.0,82.0,115.0,6.0,400000
maruti,alto_lxi,2004,70000,3,1,4,19.7,796.0,46.3,62.0,5.0,70000
maruti,swift_dzire_vxi,2009,80000,3,1,5,17.5,1298.0,85.8,114.0,5.0,250000
toyota,innova_2.5_g_(diesel)_8_seater,2014,80000,4,1,4,12.99,2494.0,100.6,200.0,8.0,910000
maruti,swift_dzire_vdi,2018,25000,4,1,5,28.4,1248.0,74.02,190.0,5.0,720000
maruti,swift_dzire_zdi,2015,50000,4,1,5,26.59,1248.0,74.0,190.0,5.0,590000
chevrolet,tavera_neo_3_10_seats_bsiii,2015,120000,4,1,5,13.58,2499.0,72.4,171.0,10.0,434000
mahindra,bolero_di_bsiii,2006,170000,4,1,5,13.6,2523.0,63.0,180.0,7.0,145000
mahindra,kuv_100_g80_k4_plus_5str,2018,19700,3,1,5,18.15,1198.0,82.0,115.0,5.0,445000
hyundai,santro_xing_gl_plus_lpg,2011,70000,2,1,5,18.83,1086.0,62.1,96.1,5.0,191000
ford,figo_aspire_1.5_tdci_titanium,2018,50000,4,1,2,25.83,1498.0,99.0,215.0,5.0,372000
maruti,wagon_r_lxi,2005,90000,3,1,4,18.9,998.0,67.1,90.0,5.0,65000
hyundai,santro_gls_i_-_euro_ii,2007,60000,3,1,3,,,,,,150000
ford,figo_diesel_lxi,2015,140000,4,1,5,20.0,1399.0,68.05,160.0,5.0,300000
mahindra,scorpio_2.6_dx,2003,120000,4,1,3,12.7,2609.0,116.6,28.3,8.0,125000
tata,tigor_1.2_revotron_xz_option,2017,40000,3,1,5,20.3,1199.0,84.0,114.0,5.0,520000
maruti,alto_800_lxi,2014,70000,3,1,3,22.74,796.0,47.3,69.0,5.0,190000
datsun,redigo_1.0_s,2018,7000,3,1,5,22.5,999.0,67.0,91.0,5.0,310000
toyota,innova_2.5_vx_8_str_bsiv,2012,90000,4,1,5,12.8,2494.0,102.0,20.4,8.0,750000
mahindra,tuv_300_mhawk100_t8_amt,2016,110000,4,2,5,18.49,1493.0,100.0,240.0,7.0,750000
maruti,alto_k10_vxi,2019,15000,3,1,5,23.95,998.0,67.05,90.0,5.0,350000
maruti,alto_800_vxi,2020,5000,3,1,5,22.05,796.0,47.3,69.0,5.0,360000
renault,kwid_rxe,2017,5000,3,1,5,25.17,799.0,53.3,72.0,5.0,285000
maruti,alto_800_lx,2013,70000,3,1,4,22.74,796.0,47.3,69.0,5.0,160000
datsun,go_plus_d,2015,60000,3,1,4,19.44,1198.0,67.0,104.0,7.0,229999
maruti,alto_lxi,2007,120000,3,1,3,19.7,796.0,46.3,62.0,5.0,85000
datsun,redigo_1.0_s,2018,7000,3,1,5,22.5,999.0,67.0,91.0,5.0,300000
mahindra,scorpio_2009-2014_sle_7s_bsiv,2014,120000,4,1,5,12.05,2179.0,120.0,290.0,7.0,675000
mahindra,scorpio_2009-2014_sle_7s_bsiii,2014,145241,4,1,5,12.05,2179.0,120.0,290.0,7.0,700000
mahindra,scorpio_2.6_turbo_7_str,2008,110000,4,1,5,12.7,2609.0,116.6,28.3,8.0,400000
renault,kwid_rxt,2016,30000,3,1,3,25.17,799.0,53.3,72.0,5.0,254999
mahindra,scorpio_s10_7_seater,2015,80000,4,1,4,15.4,2179.0,120.0,280.0,7.0,1050000
maruti,swift_dzire_vdi,2013,100000,4,1,5,23.4,1248.0,74.0,190.0,5.0,390000
toyota,etios_liva_gd,2015,80000,4,1,5,23.59,1364.0,67.04,170.0,5.0,450000
toyota,innova_crysta_2.8_gx_at_bsiv,2016,40000,4,2,4,11.36,2755.0,171.5,360.0,7.0,1630000
maruti,vitara_brezza_vdi_option,2017,50000,4,1,5,24.3,1248.0,88.5,200.0,5.0,725000
tata,safari_storme_lx,2013,95500,4,1,4,14.0,2179.0,138.1,320.0,7.0,466000
jeep,compass_1.4_sport,2019,10000,3,1,5,16.0,1368.0,160.0,250.0,5.0,1520000
maruti,alto_k10_vxi,2014,53473,3,1,5,23.95,998.0,67.05,90.0,5.0,229999
mahindra,bolero_2011-2019_di_non_ac_bs_iii_white,2011,100000,4,1,4,15.96,2523.0,63.0,180.0,9.0,250000
mahindra,xuv500_w10_2wd,2016,25000,4,1,5,16.0,2179.0,140.0,330.0,7.0,1350000
hyundai,santro_xing_gls,2013,80000,3,1,5,17.92,1086.0,62.1,96.1,5.0,220000
hyundai,xcent_1.1_crdi_s,2015,120000,4,1,5,24.4,1120.0,71.0,180.4,5.0,360000
maruti,alto_k10_vxi,2018,40000,3,1,5,23.95,998.0,67.05,90.0,5.0,350000
hyundai,verna_1.6_sx_crdi_(o),2012,70000,4,1,5,22.32,1582.0,126.32,259.8,5.0,500000
chevrolet,beat_diesel_lt,2013,90000,4,1,3,25.44,936.0,57.6,150.0,5.0,145000
chevrolet,sail_hatchback_1.2,2014,51000,3,1,5,18.2,1199.0,82.5,108.5,5.0,300000
tata,indica_vista_aqua_1.3_quadrajet_(abs),2010,87000,4,1,5,,,,,,180000
hyundai,accent_gle,2009,87000,3,1,4,13.2,1495.0,94.0,12.5,5.0,180000
mahindra,bolero_glx,2006,120000,4,1,4,,,,,,200000
renault,duster_110ps_diesel_rxl,2014,90000,4,1,4,19.01,1461.0,108.45,248.0,5.0,620000
toyota,etios_g,2015,110000,3,1,3,16.78,1496.0,88.73,132.0,5.0,360000
hyundai,santro_xing_gls,2010,86000,3,1,4,17.92,1086.0,62.1,96.1,5.0,245000
maruti,swift_vdi_bsiv,2009,120000,4,1,5,,,,,,370000
ford,ikon_1.6_really_sport,2003,80000,3,1,3,14.2,1597.0,92.0,130.0,5.0,130000
maruti,esteem_lx_-_bsiii,1999,65000,3,1,2,15.9,1298.0,85.0,110.0,5.0,70000
maruti,esteem_lx_-_bsiii,1999,70000,3,1,2,15.9,1298.0,85.0,110.0,5.0,70000
ford,fiesta_1.5_tdci_titanium,2014,140000,4,1,4,25.01,1498.0,89.75,204.0,5.0,650000
maruti,swift_vxi,2019,18000,3,1,5,21.21,1197.0,81.8,113.0,5.0,610000
maruti,alto_k10_vxi,2015,24000,3,1,5,23.95,998.0,67.05,90.0,5.0,300000
hyundai,grand_i10_crdi_magna,2014,60000,4,1,5,24.0,1120.0,70.0,160.0,5.0,425000
hyundai,verna_1.6_sx_crdi_(o),2012,150000,4,1,3,22.32,1582.0,126.32,259.8,5.0,450000
hyundai,verna_1.6_crdi,2011,108000,4,1,5,22.32,1582.0,126.3,259.9,5.0,450000
hyundai,i10_sportz_at,2011,60000,3,2,3,16.95,1197.0,78.9,111.8,5.0,340000
maruti,ertiga_ldi_option,2013,90000,4,1,5,20.77,1248.0,88.76,200.0,7.0,650000
tata,indigo_cs_ls_(tdi)_bs_iii,2009,70000,4,1,5,19.09,1396.0,69.0,135.0,5.0,160000
tata,indica_vista_tdi_ls,2014,120000,4,1,5,19.1,1405.0,70.0,135.4,5.0,250000
chevrolet,beat_diesel_lt,2012,100000,4,1,3,25.44,936.0,57.6,150.0,5.0,225000
tata,indica_v2_2001-2011_dls_bsiii,2007,75958,4,1,4,17.88,1396.0,52.8,85.0,5.0,55000
maruti,800_ac,1996,70000,3,1,3,16.1,796.0,37.0,59.0,4.0,42000
tata,indica_vista_aqua_1.3_quadrajet_(abs),2012,100000,4,1,4,,,,,,250000
hyundai,tucson_crdi,2006,128000,4,1,2,12.6,1991.0,112.0,25.0,7.0,282000
tata,indica_v2_dls_tc,2007,110000,4,1,3,16.8,1405.0,62.0,12.5,5.0,80000
maruti,swift_dzire_vxi,2016,40000,3,1,5,20.85,1197.0,83.14,115.0,5.0,500000
ford,figo_aspire_1.5_tdci_ambiente,2016,70000,4,1,5,25.83,1498.0,99.0,215.0,5.0,500000
maruti,swift_vdi,2011,60000,4,1,5,22.9,1248.0,74.0,190.0,5.0,400000
mahindra,bolero_2011-2019_slx,2013,90000,4,1,5,15.96,2523.0,62.1,195.0,7.0,550000
tata,new_safari_dicor_lx_4x2_bs_iv,2007,70000,4,1,4,13.93,2179.0,138.1,320.0,7.0,200000
hyundai,i10_sportz,2012,65000,3,1,5,20.36,1197.0,78.9,111.8,5.0,280000
maruti,swift_dzire_vdi,2014,88000,4,1,5,23.4,1248.0,74.0,190.0,5.0,580000
tata,manza_aura_(abs)_quadrajet,2009,80000,4,1,3,18.8,1248.0,90.0,200.0,5.0,100000
mahindra,scorpio_ex,2014,60000,4,1,5,14.0,2523.0,75.0,200.0,8.0,550000
mahindra,tuv_300_t4_plus,2017,38000,4,1,5,18.49,1493.0,100.0,240.0,7.0,700000
tata,manza_aqua_safire,2010,80000,3,1,3,15.0,1368.0,90.0,116.0,5.0,150000
hyundai,eon_magna_plus,2014,60000,3,1,4,21.1,814.0,55.2,74.5,5.0,190000
mahindra,bolero_2011-2019_sle,2013,110000,4,1,5,15.96,2523.0,62.1,195.0,7.0,500000
maruti,swift_vdi_bsiv,2017,110000,4,1,5,25.2,1248.0,74.0,190.0,5.0,640000
skoda,fabia_1.2l_diesel_elegance,2011,145000,4,1,5,20.86,1199.0,75.0,180.0,5.0,340000
hyundai,elite_i20_asta_option_diesel,2019,43000,4,1,5,22.54,1396.0,88.76,224.0,5.0,811000
maruti,ritz_ldi,2016,120000,4,1,5,23.2,1248.0,73.94,190.0,5.0,409999
maruti,swift_lxi_bsiii,2007,136000,3,1,4,16.1,1298.0,88.2,11.5,5.0,220000
tata,indica_v2_dls_bsiii,2013,120000,4,1,4,17.88,1405.0,48.21,85.0,5.0,170000
hyundai,elite_i20_petrol_asta_option,2018,25000,3,1,5,18.6,1197.0,81.86,114.73,5.0,700000
mahindra,scorpio_s10_4wd,2015,80000,4,1,4,15.4,2179.0,120.0,280.0,7.0,950000
hyundai,accent_gls_1.6_abs,2003,40000,3,1,4,14.4,1599.0,94.0,12.5,5.0,80000
maruti,swift_dzire_vdi,2014,120000,4,1,4,23.4,1248.0,74.0,190.0,5.0,420000
maruti,s-cross_2017-2020_zeta_ddis_200_sh,2018,35000,4,1,5,25.1,1248.0,88.5,200.0,5.0,899000
datsun,go_t_petrol,2019,35000,3,1,5,19.83,1198.0,67.0,104.0,5.0,459999
hyundai,verna_crdi_sx_abs,2008,120000,4,1,4,18.1,1493.0,110.0,24.0,5.0,150000
renault,kwid_1.0_rxt_optional,2017,25000,3,1,5,23.01,999.0,67.0,91.0,5.0,350000
toyota,etios_gd,2015,100000,4,1,4,23.59,1364.0,67.05,170.0,5.0,509999
mahindra,bolero_2011-2019_plus_non_ac,2013,120000,4,1,3,15.96,2523.0,62.1,195.0,9.0,500000
tata,zest_revotron_1.2_xt,2017,35000,3,1,5,17.57,1193.0,88.7,140.0,5.0,370000
maruti,alto_k10_2010-2014_vxi,2013,44000,3,1,4,20.92,998.0,67.1,90.0,5.0,240000
hyundai,i20_asta_1.4_crdi,2015,100000,4,1,4,22.54,1396.0,88.73,219.7,5.0,530000
mahindra,scorpio_s10_7_seater,2015,133000,4,1,4,15.4,2179.0,120.0,280.0,7.0,1000000
toyota,innova_crysta_2.4_vx_mt_bsiv,2018,35000,4,1,4,13.68,2393.0,147.8,343.0,7.0,1600000
hyundai,i10_sportz,2014,64000,3,1,5,20.36,1197.0,78.9,111.8,5.0,350000
mahindra,xuv500_at_w10_fwd,2015,70000,4,2,5,16.0,2179.0,140.0,330.0,7.0,1100000
hyundai,i20_1.2_magna,2011,70000,3,1,5,18.5,1197.0,80.0,11.4,5.0,220000
hyundai,grand_i10_sportz,2015,100000,3,1,5,18.9,1197.0,82.0,114.0,5.0,350000
maruti,swift_ldi,2013,90000,4,1,4,22.9,1248.0,74.0,190.0,5.0,370000
maruti,swift_dzire_vxi,2014,50000,3,1,5,17.5,1298.0,85.8,114.0,5.0,220000
mahindra,kuv_100_mfalcon_d75_k4,2017,50000,4,1,5,25.32,1198.0,77.0,190.0,6.0,400000
ford,ecosport_1.5_petrol_ambiente_bsiv,2017,31596,3,1,5,17.0,1497.0,121.36,150.0,5.0,570000
mahindra,xuv500_w6_2wd,2013,85710,4,1,5,15.1,2179.0,140.0,330.0,7.0,650000
toyota,fortuner_3.0_diesel,2012,129627,4,1,5,11.5,2982.0,171.0,343.0,7.0,1680000
datsun,redigo_t_option,2018,10000,3,1,5,22.7,799.0,53.64,72.0,5.0,250000
hyundai,i10_sportz,2014,15000,3,1,5,20.36,1197.0,78.9,111.8,5.0,320000
maruti,wagon_r_amt_vxi,2017,35000,3,2,5,20.51,998.0,67.0,90.0,5.0,440000
hyundai,i20_sportz_1.2,2013,49000,3,1,4,18.5,1197.0,82.85,113.7,5.0,315000
hyundai,santro_xing_abs,2007,70000,3,1,3,,,,,,100000
tata,manza_aura_quadrajet,2010,158000,4,1,5,18.8,1248.0,90.0,200.0,5.0,202999
hyundai,eon_era,2012,30000,3,1,4,21.1,814.0,55.2,74.5,5.0,179000
hyundai,i10_magna_1.2_itech_se,2008,60000,3,1,4,20.36,1197.0,78.9,111.7,5.0,140000
maruti,zen_estilo_1.1_lxi_bsiii,2008,40000,3,1,4,18.2,1061.0,64.0,84.0,5.0,150000
mahindra,bolero_slx,2011,60000,4,1,4,13.6,2523.0,63.0,180.0,7.0,440000
ford,figo_diesel_exi,2011,55130,4,1,4,20.0,1399.0,68.0,160.0,5.0,250000
maruti,wagon_r_vxi_bs_iv,2014,22000,3,1,5,20.51,998.0,67.04,90.0,5.0,330000
ford,figo_petrol_zxi,2010,48000,3,1,5,15.6,1196.0,70.0,102.0,5.0,250000
hyundai,i20_magna,2012,45000,3,1,5,18.5,1197.0,82.85,113.7,5.0,335000
mahindra,xuv500_w4,2016,22522,4,1,5,16.0,2179.0,140.0,330.0,7.0,1025000
hyundai,i20_1.2_magna,2012,51856,3,1,3,18.5,1197.0,80.0,11.4,5.0,320000
maruti,ciaz_rs_zxi_plus,2015,29434,3,1,5,20.73,1373.0,91.1,130.0,5.0,550000
honda,wr-v_i-dtec_vx,2018,25000,4,1,5,25.5,1498.0,98.6,200.0,5.0,800000
tata,tiago_1.2_revotron_xz,2017,28000,3,1,4,23.84,1199.0,84.0,114.0,5.0,380000
renault,duster_85ps_diesel_rxl_optional,2013,44500,4,1,4,20.46,1461.0,83.8,200.0,5.0,400000
maruti,wagon_r_vxi_bs_iv,2016,34500,3,1,5,20.51,998.0,67.04,90.0,5.0,375000
honda,city_i-vtec_cvt_zx,2017,20000,3,2,5,18.0,1497.0,117.6,145.0,5.0,1100000
hyundai,i20_1.2_spotz,2018,15000,3,1,5,18.6,1197.0,81.83,114.7,5.0,650000
nissan,micra_xv_cvt,2014,26000,3,2,5,19.34,1198.0,76.0,104.0,5.0,361000
hyundai,eon_d_lite_plus,2012,20000,3,1,5,21.1,814.0,55.2,74.5,5.0,140000
hyundai,xcent_1.2_vtvt_s,2019,3000,3,1,5,20.14,1197.0,81.86,113.75,5.0,550000
honda,amaze_vx_petrol_bsiv,2019,20000,3,1,5,19.5,1199.0,88.76,110.0,5.0,670000
maruti,vitara_brezza_zdi_plus,2017,25000,4,1,5,24.3,1248.0,88.5,200.0,5.0,880000
ford,ecosport_1.5_diesel_titanium_plus_bsiv,2018,35000,4,1,5,23.0,1498.0,98.96,205.0,5.0,950000
chevrolet,cruze_ltz,2010,60000,4,1,5,18.3,1991.0,147.9,327.0,5.0,300000
honda,city_i-vtec_cvt_vx,2017,6825,3,2,5,18.0,1497.0,117.6,145.0,5.0,1150000
chevrolet,cruze_ltz_at,2015,155000,4,2,5,14.81,1998.0,163.7,360.0,5.0,450000
maruti,eeco_cng_5_seater_ac_bsiv,2018,50000,1,1,5,30.716,1196.0,61.7,85.0,5.0,375000
maruti,ertiga_bsiv_vxi,2016,13500,3,1,5,17.5,1373.0,91.1,130.0,7.0,600000
toyota,innova_2.5_v_diesel_8-seater,2008,260000,4,1,5,12.8,2494.0,102.0,20.4,8.0,700000
hyundai,xcent_1.2_crdi_s,2018,65000,4,1,5,25.4,1186.0,73.97,190.25,5.0,600000
mahindra,xylo_h9,2014,95000,4,1,4,14.02,2179.0,118.3,280.0,8.0,630000
maruti,ciaz_zxi,2016,40000,3,1,4,20.73,1373.0,91.1,130.0,5.0,590000
hyundai,santro_era,2019,30000,3,1,5,20.3,1086.0,68.0,99.0,5.0,420000
mitsubishi,pajero_sport_4x4_dual_tone,2016,120000,4,1,5,13.5,2477.0,175.56,400.0,7.0,1950000
tata,new_safari_dicor_ex_4x2_bs_iv,2013,112011,4,1,5,13.93,2179.0,138.1,320.0,7.0,541000
toyota,innova_2.5_g_(diesel)_7_seater,2015,125000,4,1,5,12.99,2494.0,100.6,200.0,7.0,900000
tata,manza_aura_quadrajet,2009,43000,4,1,5,18.8,1248.0,90.0,200.0,5.0,250000
mahindra,bolero_2011-2019_sle,2019,53534,4,1,5,15.96,2523.0,62.1,195.0,7.0,670000
tata,tigor_2017-2020_xz_plus,2019,20000,3,1,5,20.3,1199.0,83.81,114.0,5.0,530000
chevrolet,beat_diesel_lt,2012,70000,4,1,4,25.44,936.0,57.6,150.0,5.0,150000
mahindra,xuv500_w8_2wd,2013,70000,4,1,3,15.1,2179.0,140.0,330.0,7.0,550000
mahindra,scorpio_1.99_s4_plus,2015,150000,4,1,5,15.4,1997.0,120.0,280.0,7.0,650000
tata,indica_vista_tdi_lx,2012,100000,4,1,4,19.4,1405.0,70.0,135.4,5.0,180000
mahindra,thar_4x4,2015,50000,4,1,5,16.55,2498.0,105.0,247.0,7.0,585000
hyundai,i20_magna,2013,120000,3,1,4,18.5,1197.0,82.85,113.7,5.0,345000
maruti,swift_vdi,2013,110000,4,1,3,22.9,1248.0,74.0,190.0,5.0,350000
honda,brv_i-vtec_v_mt,2016,140000,3,1,5,15.4,1497.0,117.3,145.0,7.0,725000
tata,venture_ex_7_str,2012,120000,4,1,5,15.42,1405.0,70.0,135.0,7.0,250000
maruti,800_ac,2002,70000,3,1,4,16.1,796.0,37.0,59.0,4.0,45000
toyota,innova_2.5_e_diesel_ms_8-seater,2007,248119,4,1,2,12.8,2494.0,102.0,20.4,8.0,409999
renault,kwid_1.0_rxt_optional,2017,16500,3,1,4,23.01,999.0,67.0,91.0,5.0,325000
maruti,alto_k10_vxi,2016,9900,3,1,5,23.95,998.0,67.05,90.0,5.0,350000
maruti,alto_lxi,2012,80000,3,1,3,19.7,796.0,46.3,62.0,5.0,180000
fiat,linea_emotion,2010,100000,3,1,4,16.0,1368.0,90.0,115.0,5.0,150000
maruti,dzire_zxi,2020,20000,3,1,5,23.26,1197.0,88.5,113.0,5.0,700000
maruti,ciaz_zdi_plus_shvs,2016,90000,4,1,5,28.09,1248.0,88.5,200.0,5.0,795000
mahindra,thar_crde,2019,15000,4,1,5,16.55,2498.0,105.0,247.0,6.0,950000
volkswagen,vento_1.5_highline_plus_at_16_alloy,2018,75000,4,2,5,21.5,1498.0,108.5,250.0,5.0,885000
maruti,ritz_ldi,2011,140000,4,1,5,21.1,1248.0,73.9,190.0,5.0,160000
hyundai,i20_1.4_crdi_asta,2012,120000,4,1,4,23.0,1396.0,90.0,22.4,5.0,300000
volkswagen,vento_1.5_highline_plus_at_16_alloy,2018,75000,4,2,5,21.5,1498.0,108.5,250.0,5.0,950000
maruti,ertiga_vdi,2015,90000,4,1,5,20.77,1248.0,88.76,200.0,7.0,549000
audi,a3_35_tdi_premium_plus,2018,20000,4,2,5,20.38,1968.0,143.0,320.0,5.0,3000000
toyota,innova_2.5_vx_(diesel)_7_seater,2015,61000,4,1,5,12.99,2494.0,100.6,200.0,7.0,1200000
renault,fluence_diesel_e4,2012,100000,4,1,4,21.8,1461.0,78.0,240.0,5.0,570000
mahindra,thar_crde,2017,60000,4,1,4,16.55,2498.0,105.0,247.0,6.0,800000
hyundai,verna_crdi_sx_abs,2009,100000,4,1,5,18.1,1493.0,110.0,24.0,5.0,375000
mahindra,bolero_slx,2009,170000,4,1,3,13.6,2523.0,63.0,180.0,7.0,300000
toyota,etios_g,2013,100000,3,1,4,16.78,1496.0,88.73,132.0,5.0,350000
mahindra,bolero_slx,2011,120000,4,1,4,13.6,2523.0,63.0,180.0,7.0,400000
volkswagen,polo_1.5_tdi_comfortline,2015,50000,4,1,5,20.14,1498.0,88.8,230.0,5.0,434999
toyota,etios_liva_g,2012,120000,3,1,4,,,,,,200000
maruti,alto_800_lxi,2015,25000,3,1,5,22.74,796.0,47.3,69.0,5.0,260000
maruti,swift_vdi,2013,24019,4,1,5,22.9,1248.0,74.0,190.0,5.0,450000
hyundai,verna_1.6_sx,2013,80000,4,1,4,22.32,1582.0,126.32,259.8,5.0,459999
maruti,ritz_vdi_abs,2011,100000,4,1,4,21.1,1248.0,73.9,113.0,5.0,210000
maruti,swift_dzire_vxi,2015,93000,3,1,4,20.85,1197.0,83.14,115.0,5.0,540000
maruti,ertiga_shvs_vdi,2017,50000,4,1,5,24.52,1248.0,88.5,200.0,7.0,710000
maruti,alto_800_vxi,2018,22000,3,1,5,24.7,796.0,47.3,69.0,5.0,285000
hyundai,creta_1.4_e_plus,2019,19600,4,1,5,22.1,1396.0,88.7,219.7,5.0,990000
tata,indigo_cs_egls_bs_iv,2017,104000,3,1,5,15.64,1193.0,64.1,100.0,5.0,362000
ford,ecosport_1.5_diesel_titanium_plus_bsiv,2017,33000,4,1,5,23.0,1498.0,98.96,205.0,5.0,880000
mahindra,tuv_300_mhawk100_t8,2017,60000,4,1,5,18.49,1493.0,100.0,240.0,7.0,700000
mahindra,bolero_2011-2019_di_-_ac_bs_iii,2016,60000,4,1,5,15.96,2523.0,63.0,180.0,9.0,600000
nissan,terrano_xl,2015,40000,3,1,5,13.24,1598.0,102.5,145.0,5.0,700000
tata,tiago_1.05_revotorq_xt,2016,60000,4,1,5,27.28,1047.0,69.0,140.0,5.0,400000
hyundai,accent_executive_lpg,2010,80000,2,1,5,18.479999999999997,1495.0,93.7,124.5,5.0,165000
toyota,innova_2.5_v_diesel_8-seater,2007,376412,4,1,4,12.8,2494.0,102.0,20.4,8.0,350000
maruti,ertiga_vxi,2014,80000,3,1,3,16.02,1373.0,93.7,130.0,7.0,425000
hyundai,santro_xing_gl_plus,2012,70000,3,1,5,17.92,1086.0,62.1,96.1,5.0,180000
maruti,alto_k10_2010-2014_vxi,2012,90000,3,1,3,20.92,998.0,67.1,90.0,5.0,170000
mahindra,bolero_2011-2019_di_non_ac_bs_iii_white,2014,183000,4,1,5,15.96,2523.0,63.0,180.0,9.0,370000
maruti,vitara_brezza_vdi,2018,27000,4,1,5,24.3,1248.0,88.5,200.0,5.0,800000
ford,ecosport_1.5_diesel_titanium_plus_bsiv,2017,35000,4,1,5,23.0,1498.0,98.96,205.0,5.0,900000
maruti,swift_vdi,2013,120000,4,1,5,22.9,1248.0,74.0,190.0,5.0,390000
maruti,swift_dzire_vdi,2014,80000,4,1,4,23.4,1248.0,74.0,190.0,5.0,445000
maruti,swift_dzire_vdi,2014,70000,4,1,2,23.4,1248.0,74.0,190.0,5.0,459999
maruti,wagon_r_lxi_duo_bs_iv,2013,55000,2,1,5,20.16,998.0,61.7,85.0,5.0,275000
maruti,ritz_vdi,2009,120000,4,1,4,21.1,1248.0,73.9,113.0,5.0,200000
maruti,swift_dzire_1.2_lxi_bsiv,2012,72000,3,1,4,17.5,1197.0,85.8,114.0,5.0,350000
tata,new_safari_4x4_exi_bsiii,2007,120000,4,1,4,12.0,2092.0,127.0,20.0,7.0,95000
toyota,etios_gd,2014,250000,4,1,5,23.59,1364.0,67.04,170.0,5.0,550000
chevrolet,tavera_neo_3_lt_9_seats_bsiii,2016,100000,4,1,5,13.58,2499.0,72.4,171.0,9.0,900000
tata,sumo_gold_gx,2013,120000,4,1,4,15.3,2956.0,83.83,250.0,7.0,350000
hyundai,grand_i10_asta,2014,32000,3,1,5,18.9,1197.0,82.0,114.0,5.0,455999
maruti,alto_std,2008,60000,3,1,5,19.7,796.0,46.3,62.0,5.0,129000
maruti,alto_800_lxi,2017,40000,3,1,5,24.7,796.0,47.3,69.0,5.0,254000
ford,ecosport_1.5_diesel_trend,2014,48000,4,1,5,21.7,1498.0,98.96,215.0,5.0,570000
nissan,terrano_xl_d_option,2018,30000,4,1,5,19.87,1461.0,83.14,200.0,5.0,840000
tata,new_safari_dicor_2.2_gx_4x2_bs_iv,2010,100000,4,1,4,13.93,2179.0,138.1,320.0,7.0,235000
mahindra,tuv_300_t6,2016,50000,4,1,5,18.49,1493.0,100.0,240.0,7.0,700000
hyundai,santro_xing_abs,2010,40000,3,1,4,,,,,,140000
hyundai,grand_i10_1.2_kappa_sportz_option,2018,5000,3,1,5,18.9,1197.0,81.86,113.75,5.0,528000
jeep,compass_2.0_limited_option,2017,12000,4,1,5,17.1,1956.0,170.0,350.0,5.0,1500000
mahindra,bolero_2011-2019_di_-_ac_bs_iii,2016,72000,4,1,5,15.96,2523.0,63.0,180.0,9.0,560000
mahindra,bolero_2011-2019_di_-_ac_bs_iii,2016,70000,4,1,5,15.96,2523.0,63.0,180.0,9.0,600000
chevrolet,aveo_u-va_1.2_ls,2007,50000,3,1,4,15.26,1150.0,74.9,110.0,5.0,102000
mahindra,xuv500_w8_awd,2014,70000,4,1,4,15.1,2179.0,140.0,330.0,7.0,750000
chevrolet,aveo_u-va_1.2,2010,70000,3,1,3,14.7,1150.0,76.0,11.2,5.0,148000
maruti,baleno_alpha_1.2,2015,50000,3,1,5,21.4,1197.0,83.1,115.0,5.0,650000
volkswagen,polo_petrol_trendline_1.2l,2012,40000,3,1,5,16.47,1198.0,73.9,110.0,5.0,310000
hyundai,xcent_1.2_kappa_s,2014,30000,3,1,5,19.1,1197.0,82.0,114.0,5.0,480000
maruti,alto_800_vxi,2018,15000,3,1,5,24.7,796.0,47.3,69.0,5.0,320000
honda,city_i_vtec_vx,2015,40000,3,1,5,17.4,1497.0,117.3,145.0,5.0,750000
nissan,micra_active_xl_petrol,2017,40000,3,1,5,19.49,1198.0,67.04,104.0,5.0,370000
maruti,swift_zxi,2013,60000,3,1,2,18.6,1197.0,85.8,114.0,5.0,320000
maruti,swift_zxi,2013,67000,3,1,5,18.6,1197.0,85.8,114.0,5.0,420000
maruti,swift_dzire_vxi,2010,60000,3,1,4,17.5,1298.0,85.8,114.0,5.0,240000
datsun,redigo_1.0_s,2017,60000,3,1,5,22.5,999.0,67.0,91.0,5.0,220000
tata,tiago_1.2_revotron_xm,2016,30000,3,1,5,23.84,1199.0,84.0,114.0,5.0,350000
honda,amaze_vx_i-dtec,2018,40000,4,1,5,25.8,1498.0,98.6,200.0,5.0,675000
toyota,etios_cross_1.2l_g,2016,50000,3,1,4,18.16,1197.0,78.8,104.0,5.0,434999
honda,cr-v_2.0l_2wd_at,2006,200000,3,2,3,13.1,1997.0,141.1,190.0,5.0,125000
